Amount Achieved,Amount Anticipated,Amount Needed,Amount Remaining (Init Pies),Amount Remaining (Budget),Amount Secured,Axis_1,Axis_2,Budget Text,Budget Title,Len Statement,Len Initiative Goal,Len Init Status,Display Order (Columns),Display Order (Rows),Indicator Label,Indicator Label Abbr,Indicator Label Upper,Indicator Latest,Indicator Statement,Indicator Subcategory,Indicator Subcategory Label,Indicator Target,Indicator Type Key,Indicator Unit,Indicator Value,Initiative Goal,Initiative Key,Initiative Name,Initiative Status,Initiative Status Justification,Initiative Status Title,Is Active,Len MS Status,Len MS,Milestone Name,Milestone (Abbr),Milestone Status,Milestone Status Justification,Target,Number of Milestones,Pie Type,Practice Abbr,Practice Key,Practice Name,Status Update (Abbr),Subcategory Abbr,Target Trend,US Initiative,Value Trend,Year
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,166,135,"NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased ambition in relation to mangroves.","NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased… (continued)",Opportunity,"Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a targeted approach in 4-5 countries, including with WWF in Belize.",Dec 2020,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a… (continued), ,,Yes,-3.282337078,2009
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-4,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,166,135,"NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased ambition in relation to mangroves.","NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased… (continued)",Opportunity,"Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a targeted approach in 4-5 countries, including with WWF in Belize.",Dec 2020,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a… (continued), ,,Yes,-3.79564944,2010
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-4,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,166,135,"NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased ambition in relation to mangroves.","NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased… (continued)",Opportunity,"Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a targeted approach in 4-5 countries, including with WWF in Belize.",Dec 2020,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a… (continued), ,,Yes,-4.395162048,2015
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-4,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,166,135,"NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased ambition in relation to mangroves.","NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased… (continued)",Opportunity,"Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a targeted approach in 4-5 countries, including with WWF in Belize.",Dec 2020,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a… (continued), ,,Yes,-4.463795882,2016
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,20,100047,% change since 1996,,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,166,135,"NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased ambition in relation to mangroves.","NDCs of at least 10 countries, representing at least 15% of global mangrove cover, reflect increased… (continued)",Opportunity,"Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a targeted approach in 4-5 countries, including with WWF in Belize.",Dec 2020,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Kenya is on track to include mangroves in its revised NDC; new funding from Pew will help to pilot a… (continued), ,20,Yes,,2030
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,0,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,158,128,"3 countries conducting management effectiveness assessments of all marine and coastal conservation areas (Indonesia, Fiji, MAR).",3 countries conducting management effectiveness assessments of all marine and coastal conservation a… (continued),Progress,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled nationally. Developing/supporting MPA work in Fiji and MAR.",Dec 2022,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled n… (continued)", ,,Yes,0,1996
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,0,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,134,107,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Progress,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; opportunity to scale up in Madagascar.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; oppo… (continued), ,,Yes,0,1996
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,0,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,119,146,"National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Kenya, Colombia, Belize, Indonesia, Madagascar).",National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Ke… (continued),Progress,Mangrove management plans are in development/on track in several priority countries. Support needed for implementation.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Mangrove management plans are in development/on track in several priority countries. Support needed … (continued), ,,Yes,0,1996
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,0,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,129,136,"3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation areas that are effectively managed.","3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation… (continued)",Progress,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness of exisiting conserved areas.",Dec 2025,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness … (continued)", ,,Yes,0,1996
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,158,128,"3 countries conducting management effectiveness assessments of all marine and coastal conservation areas (Indonesia, Fiji, MAR).",3 countries conducting management effectiveness assessments of all marine and coastal conservation a… (continued),Progress,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled nationally. Developing/supporting MPA work in Fiji and MAR.",Dec 2022,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled n… (continued)", ,,Yes,-3.27919523,2007
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,134,107,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Progress,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; opportunity to scale up in Madagascar.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; oppo… (continued), ,,Yes,-3.27919523,2007
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,119,146,"National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Kenya, Colombia, Belize, Indonesia, Madagascar).",National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Ke… (continued),Progress,Mangrove management plans are in development/on track in several priority countries. Support needed for implementation.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Mangrove management plans are in development/on track in several priority countries. Support needed … (continued), ,,Yes,-3.27919523,2007
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,129,136,"3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation areas that are effectively managed.","3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation… (continued)",Progress,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness of exisiting conserved areas.",Dec 2025,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness … (continued)", ,,Yes,-3.27919523,2007
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,158,128,"3 countries conducting management effectiveness assessments of all marine and coastal conservation areas (Indonesia, Fiji, MAR).",3 countries conducting management effectiveness assessments of all marine and coastal conservation a… (continued),Progress,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled nationally. Developing/supporting MPA work in Fiji and MAR.",Dec 2022,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled n… (continued)", ,,Yes,-3.166500664,2008
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,134,107,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Progress,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; opportunity to scale up in Madagascar.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; oppo… (continued), ,,Yes,-3.166500664,2008
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,119,146,"National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Kenya, Colombia, Belize, Indonesia, Madagascar).",National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Ke… (continued),Progress,Mangrove management plans are in development/on track in several priority countries. Support needed for implementation.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Mangrove management plans are in development/on track in several priority countries. Support needed … (continued), ,,Yes,-3.166500664,2008
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,129,136,"3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation areas that are effectively managed.","3 countries have included 30% of their coral reefs, mangroves, and seagrass beds within conservation… (continued)",Progress,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness of exisiting conserved areas.",Dec 2025,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Working in Indonesia and Fiji to expand conserved area networks, and build management effectiveness … (continued)", ,,Yes,-3.166500664,2008
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,158,128,"3 countries conducting management effectiveness assessments of all marine and coastal conservation areas (Indonesia, Fiji, MAR).",3 countries conducting management effectiveness assessments of all marine and coastal conservation a… (continued),Progress,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled nationally. Developing/supporting MPA work in Fiji and MAR.",Dec 2022,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,"Management effectiveness asesessments conducted at all WWF priroty MPAs in Indonesia, being scaled n… (continued)", ,,Yes,-3.282337078,2009
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,134,107,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Leverage large-scale funding in 2 countries for significant national-scale mangrove protection/restoration.,Progress,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; opportunity to scale up in Madagascar.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Working with WWF Mexico on a potential proposal to GCF for mangrove work at the national level; oppo… (continued), ,,Yes,-3.282337078,2009
-0.223189794,"$2,225,000","$30,493,095",0.776810206,"$25,072,360","$3,195,735",1,1,3M of 30M,BUDGET: 3M of 30M,152,305,325,1,1,Mangrove Area,MANGROVE AREA,MANGROVE AREA,-4,"By 2030, mangroves in seven priority seascapes are protected and recognized in national policies, and mangrove cover has increased 20% over 1996 levels.",, ,,100047,% change since 1996,-3,"By 2030, WWF and partners aim to maintain and rebuild the resilience of coastal ecosystems (mangroves, seagrass and coral reefs) through conservation and restoration in seven priority seascapes, using community and science-based cross-sectoral approaches, thereby improving the lives of 10 million people.",42,Resilient Tropical Coastal Ecosystems,Progress,"Initiative is on track. The mangrove and coral reef strategies were recently merged into a single, integrated strategy to guide this body of work. While mangrove cover is still declining overall, the rate of decline is slowing and we anticipate that it will stabilize and then begin to increase within the next several years.",INITIATIVE STATUS:  Progress,Yes,119,146,"National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Kenya, Colombia, Belize, Indonesia, Madagascar).",National Mangrove Management Plans developed and implemented in 5 countries (Potential countries: Ke… (continued),Progress,Mangrove management plans are in development/on track in several priority countries. Support needed for implementation.,Dec 2023,5,Yes Data - Yes Target - Bad Trend,Oc,524,Oceans,Mangrove management plans are in development/on track in several priority countries. Support needed … (continued), ,,Yes,-3.282337078,2009
